surah_number,surah_name,ayat_number,text,source_status,publishable
2,Bakara,105,"(Eý, iman getirenler!) Ählikitapdan bolan kapyrlaryň we (Alla) şärik goşýanlaryň (hiç haýsy) Perwerdigäriňizden size bir haýyr (wahyý) inderilmegini islemezler. Alla Öz rahmetini islänine degişli eder (berer). Alla uly pazly-kereme eýedir.",OK,True
2,Bakara,106,"Biz (eger) bir aýatyň (hökümini) ýatyrsak ýa-da ony unutdyrsak, (onuň deregine) ondan has haýyrlysyny ýada oňa meňzeşini getireris. Eýsem, sen Allanyň ähli zada güýjüniň ýetýändigini bilmediňmi?",OK,True
2,Bakara,107,"Eýsem, sen asmanlaryň we ýeriň mülküniň (eýeçiliginiň) hakykatdan hem Allanyňkydygyny, size Alladan",OK,True
2,Bakara,108,"(Eý, iman getirenler!) Ya-da siz hem, öň (ymmatynyň) Musadan soragsowal edişi ýaly, pygamberiňizden sorag-sowal etmekçi bolýarsyňyzmy? Kim imanyny küpür bilen çalyşsa, takyk, ol ýoluň dogrusyndan azaşar.",OK,True
2,Bakara,109,"Ähli-kitabyň (ýahudylaryň we nasranylaryň) köpüsi özlerine hak äşgär edilensoň, özleriniň nebisleriniň bahyllyklary sebäpli, iman getireniňizden soň sizi kapyrlyga döndermek islediler. Siz, tä Allanyň emirleri (hökümleri) gelýänçä, olary bagyşlaň, geçirimlilik ediň! Takyk, Allanyň ähli zada güýji ýetýändir.",OK,True
2,Bakara,110,"Siz namazy berjaý ediň we zekat beriň! Özüňiz üçin öňünden näme haýyr (iberseňiz), onuň (sogabyny) Allanyň ýanynda taparsyňyz. Takyk, Alla siziň edýän işleriňizi görüp durandyr.",OK,True
2,Bakara,111,"Olar (ähli-kitap): «Jennete ýahudylardan we nasranylardan başga hiç kim girmez» diýdiler. Bu olaryň ham-hyýallarydyr. (Olara): «Eger siz dogruçyl bolsaňyz, (bu meselede) deliliňizi getiriň!» diýip aýt.",OK,True
2,Bakara,112,"Ýok! Kim ýüzüni Alla öwrüp (Onuň razyçylygy üçin) haýyr-sahawat etse, Perwerdigäriniň ýanynda onuň sylagy bardyr. Olara gorky-howp ýokdur we olar gamgyn hem bolmazlar.",OK,True
2,Bakara,113,"Ýahudylar: «Nasranylar (dogry bolan) hiç zatda (dinde) däldir» diýdiler. Nasranylar bolsa: «Ýahudylar (dogry bolan) hiç zatda (dinde) däldir» diýdiler. (Ýogsa) olar kitap (Töwrat we Injil) okaýarlar. (Kitaby okap) bilmeýänler hem (özaralarynda) olaryň sözlerini aýdýarlar. Bes, Alla olaryň çaprazlyga düşen bu ýagdaýlary hakda kyýamat gününde höküm berer.",OK,True
2,Bakara,114,"Allanyň metjitlerinde Onuň (Allanyň) adynyň agzalmagyna päsgel bolýan we olary ýykmak üçin tagalla edýän (kişiden) has zalym kim bolup biler? Olar ol ýerlere (metjitlere) diňe gorky bilen girip bilerler. Olara bu dünýäde ryswalyk, ahyretde bolsa uly azap bardyr.",OK,True
2,Bakara,115,"Gündogar-da Allanyňkydyr, Günbatar-da. Siz haýsy tarapa öwrülseňiz hem Allanyň ýüzi (razylygy) şol ýerdedir. Takyk, Allanyň (rahmeti) giňdir we (ähli zady) bilýändir.",OK,True
2,Bakara,116,"Olar: «Alla perzent edindi» diýdiler. (Alla) Özüni ähli kemçiliklerden päk edendir. Elbetde, asmanlardaky we ýerdäki ähli zat Onuňkydyr. Ähli zat Oňa tabyndyr.",OK,True
2,Bakara,117,"(Ol) asmanlaryň we ýeriň ýokdan bar edijisidir. Ol bir işiň amala aşmagyny islese, oňa «Bol!» diýer. Ol (hem) dessine (peýda) bolar.",OK,True
2,Bakara,118,"(Hakykaty) bilmeýänler: «Alla biziň bilen gepleşsedi ýa-da bize (seniň pygamberligiňi tassyklaýan) bir aýat (mugjyza) gelsedi» diýdiler. Bulardan öňküler hem bularyňky ýaly sözleri aýtdylar. Olaryň (kejirlikde) kalplary (düşünjeleri) biri-birine meňzeşdir. Elbetde, Biz anyk ynanmak isleýänler üçin aýatlary doly beýan etdik.",OK,True
2,Bakara,119,"Takyk, Biz seni Hak (Kuran) bilen buşlaýjy we duýduryjy edip iberdik. Dowzahylar (näme) üçin (ynanmady diýlip) senden (hasap) soralmaz.",OK,True
2,Bakara,120,"(Eý, Muhammet!) Ýahudylar we nasranylar, tä sen özleriniň dinlerine boýun bolýançaň, senden razy bolmazlar. (Olara): «Iň dogry ýol, Allanyň ýoludyr» diýip aýt. Eger sen özüňe gelen ylymdan (wahydan) soň olaryň arzuw-isleglerine (dinlerine) tabyn bolsaň, saňa Alla tarapyndan dost hem, kömekçi hem ýokdur!",OK,True
2,Bakara,121,"Özlerine kitap berlenler ony (kitaby) okalyşyna görä dogry okaýarlar. Ine, olar oňa (kitaba) iman getirenlerdir. Ony inkär edenler bolsa zyýan çekenleriň hut özleridir.",OK,True
2,Bakara,122,Siz Meniň size beren nygmatlarymy we sizi (Musanyň döwründe) bütin äleme,OK,True
2,Bakara,123,"Siz hiç kimiň başga birine derek töleg töläp bilmeýän, hiç kimden şepagat (kömek) kabul edilmeýän, hiç kimden fidýe (töleg puly) alynmaýan we hiç kime (hiç hili) ýardam edilmeýän günden gorkuň!",OK,True
2,Bakara,124,Perwerdigäri Ybraýymy käbir sözler bilen synap görüpdi. Ol hem olary doly ýerine ýetirende (Alla oňa): «Men seni ynsanlara baştutan etjek» diýdi. (Ybraýym): «Meniň neslimden (hem baştutan et)» diýdi. (Alla): «Meniň (bu) ähti-peýmanym zalymlara gowuşmaz (olara söz bermerin)» diýdi.,OK,True
2,Bakara,125,"Biz ol (mukaddes) öýi (Käbäni) ynsanlara jemlenme (sogap gazanma) we howpsuz (asuda) ýer edipdik. Siz Ybraýymyň makamyndan (özüňize) namaz ýeri ediniň! Ybraýyma we Ysmaýyla hem: «Meniň öýümi (Käbäni) togap, yzygiderli ybadat, rukug, sežde etjekler (namaz okajaklar) üçin päk tutuň!» diýip wesýet etdik.",OK,True
2,Bakara,126,"(Şonda) Ybraýym: «Eý, Perwerdigärim! Bu şäheri asuda eýle! Onuň ýaşaýjylaryndan Alla we ahyret gününe iman getirenlere (dürli) miwelerden rysgal edip ber» diýipdi. (Alla oňa): «Inkär edeni hem (dünýä lezzetlerinden) az salymlyk peýdalandyryp, soň ony ot (dowzah) azabyna duçar ederin. Ol baryljak nähili erbetdir» diýdi.",OK,True
2,Bakara,127,"Ybraýym (ogly) Ysmaýyl bilen öýüň (Käbäniň) düýbüni tutup, (şeýle dileg etdiler): «Eý, Perwerdigärimiz! Bizden (bu amalymyzy) kabul et! Takyk, Sen (ähli zady) eşidýänsiň, bilýänsiň.",OK,True
2,Bakara,128,"Eý, Perwerdigärimiz! Bizi Özüňe tabyn bolanlardan eýle! Biziň neslimizden hem Özüňe tabyn bolan ymmat (ýetişdir)! Bize (haj) ybadatlarymyzyň (ýollaryny) görkez we biziň (eden) tobalarymyzy kabul et! Takyk, Sen tobalary kabul edijisiň, Rehim-şepagatlysyň!",OK,True
2,Bakara,129,"Eý, Perwerdigärimiz! Olaryň arasyndan Seniň aýatlaryňy olara okap berjek, olara kitaby we hikmeti öwretjek, olary (nädogry ynançlardan we ýaramaz häsiýetlerden) päk (tutjak) bir pygamber iber! Takyk, sen Gudraty güýçlüsiň, hikmete eýesiň!».",OK,True
2,Bakara,130,"Ybraýymyň dininden özlerini pese düşürenlerden başga kim ýüz öwrüp biler?! Kasam bolsun! Biz bu dünýäde ony saýladyk we ahyretde hem ol, elbetde, ýagşylardan bolar.",OK,True
2,Bakara,131,Perwerdigäri oňa: «Boýun bol!» diýende ol: «Älemleriň Perwerdigärine boýun boldum» diýipdi.,OK,True
2,Bakara,132,"Ybraýym muny öz ogullaryna (hem) wesýet etdi. Ýakup (hem perzentlerine): «Eý, ogullarym! Takyk, Alla siziň üçin bu dini (Allanyň birligini) saýlady. Bes,",OK,True
2,Bakara,133,"(Eý, ýahudylar!) Ýa-da siz Ýakuba ölüm gelende onuň ýanyndamydyňyz? Ol öz ogullaryna: «Siz menden soň nämä ybadat etjek?» diýende olar: «Biz seniň we ata-babalaryň Ybraýymyň, Ysmaýylyň we Yshagyň Hudaýyna ybadat ederis. (Ol) ýeke-täk Hudaýdyr (Alladyr). Biz Oňa boýun bolduk» diýdiler.",OK,True
2,Bakara,134,"Olar öň ýaşap geçen bir ymmatdylar. Olaryň gazanan zatlary özlerinedir, siziň gazanan zatlaryňyz siziň özüňizedir. Olaryň eden işleri üçin sizden (hasap) soralmaz.",OK,True
2,Bakara,135,"Olar (ähli-kitap): «Ýahudy ýa-da nasrany boluň, dogry ýoly taparsyňyz» diýdiler. (Olara): «Ýok, biz hanyf (hak din) bolan Ybraýymyň dinine (uýduk). Ol Alla şärik goşanlardan däldi» diýip aýt.",OK,True
2,Bakara,136,"(Eý, möminler!) Olara: «Biz Alla we bize inderilene, Ybraýyma, Ysmaýyla, Yshaga, Ýakuba we onuň neberesine inderilene, Musa we Isa berlene, özleriniň Perwerdigäri tarapyndan (beýleki) pygamberlere berlenlere iman getirdik. Biz olaryň hiç haýsyny aýra tutmaýarys. Biz Oňa (Alla) tabyn bolduk!» diýiň.",OK,True
2,Bakara,137,Eger olar hem siziň Oňa (Alla) iman,OK,True
2,Bakara,138,Olara: «Biz Allanyň (bize beren) reňkine (dinine) boýandyk. Alladan has gowy kim reňk berip biler?! Biz diňe Oňa gulluk edýäris» diýiň!,OK,True
2,Bakara,139,"Olara: «Siz biziň hem Perwerdigärimiz, siziň hem Perwerdigäriňiz bolan Alla hakda biziň bilen jedelleşýärsiňizmi? Biziň amallarymyz bizedir, siziň amallaryňyz sizedir. Biz Oňa yhlas bilen (amal edýäris)» diýip aýt.",OK,True
2,Bakara,140,"Ýa-da siz hakykatdan hem Ybraýymyň, Ysmaýylyň, Yshagyň, Ýakubyň we onuň neberesiniň ýahudy ýa-da nasrany bolandyklaryny aýdýarsyňyzmy? (Olara) aýt: «(Allanyň dinini) siz has gowy bilýärsiňizmi ýa-da Alla (has gowy bilýärmi)? Alla tarapyndan özüne (habar berlen) şaýatlygy gizleýänden has zalym kim bolup biler? Alla siziň edýän işleriňizden gapyl däldir.",OK,True
2,Bakara,141,"Olar öň ýaşap geçen bir ymmatdylar. Olaryň gazanan zatlary özlerinedir, siziň gazanan zatlaryňyz siziň özüňizedir. Olaryň eden işleri üçin sizden (hasap) soralmaz.",OK,True
2,Bakara,142,"Ynsanlardan (käbir) bolgusyzlar: «Olary ýönelýän kyblalaryndan öwren zat näme?» diýerler. (Olara): «Gündogarda, Günbatar-da Allanyňkydyr. Ol öz islänini dogry ýola gönükdirer» diýip aýt.",OK,True
2,Bakara,143,"(Eý, Muhammet ymmaty!) Şeýdip, Biz siziň (kyýamatda) ynsanlara şaýat bolmagyňyz, bu pygamberiň hem size şaýat bolmagy üçin sizi orta ýolda (adalatly) bolan bir ymmat etdik. Seniň (öňden bäri ýönelmegi arzuw edip ýören) öňki ýönelýän kyblaňy (Käbäni) Biz diňe pygambere tabyn bolanlary iki ökjesi bilen yza tesjeklerden (tapawutlandyryp) bilmegimiz üçin (kybla) etdik. Bu Allanyň dogry ýola gönükdirenlerinden beýlekiler üçin uly (agyr) işdir. Alla siziň imanyňyzy puja çykarmaz. Takyk, Alla ynsanlara Mähirlidir, Rehim-şepagatlydyr.",OK,True
2,Bakara,144,"(Eý, Muhammet!) Biz seniň (habara garaşyp) ýüzüňi asmana öwürýäniňi görýäris. Biz seni öz razy boljak kyblaňa hökman öwreris. Bes, sen (namazda) ýüzüňi Mesjidi-Harama (Käbä) tarap öwür! (Eý, musulmanlar!) Siz nirede bolsaňyz hem (namazda) ýüzüňizi oňa (Käbä) tarap öwrüň!",OK,True
2,Bakara,145,"Kasam bolsun! Sen kitap berlenlere islendik görnüş aýat (delil) getirseň hem, olar seniň kyblaňa tabyn bolmazlar. Sen hem olaryň kyblasyna tabyn bolmarsyň. Olar hem biri-birleriniň kyblasyna tabyn bolmazlar. Kasam bolsun! Eger sen özüňe ylym (wahyý) gelenden soň, olaryň islegarzuwlaryna tabyn bolsaň, onda elbetde, sen (özüňe) zulum edenlerden bolarsyň.",OK,True
2,Bakara,146,"Özlerine kitap berenlerimiz ony (pygamberi) öz ogullaryny bilişleri ýaly tanaýarlar. Hatda olaryň käbiri bilseler hem, hakykaty gizleýärler.",OK,True
2,Bakara,147,Bu hakykat Perwerdigäriňden gelendir. (Şonuň üçin) sen güman edijilerden bolma!,OK,True
2,Bakara,148,"Her bir (ymmatyň) özüniň ýönelýän tarapy (kyblasy) bardyr. Bes (eý, möminler!) Siz haýyr işlerde ýaryşyň! Siz nirede bolsaňyz hem, Alla siziň hemmäňizi bir ýere jemlär. Takyk, Allanyň ähli zada güýji ýetýändir.",OK,True
2,Bakara,149,"Nireden (ýola) çyksaň hem, (namazda) ýüzüňi Mesjidi-Harama",OK,True
2,Bakara,150,"(Eý, Muhammet!) Nireden (ýola) çyksaň hem, (namazda) ýüzüňi MesjidiHarama (Käbä) tarap öwür! (Eý, möminler!) (Siz) nirede bolsaňyz hem, ýüzüňizi oňa (Käbä) tarap öwrüň! Goý, ynsanlaryň arasyndaky zalymlardan galanlar üçin (siziň garşyňyza) delil bolmasyn. Siziň dogry ýoly tapmagyňyz üçin we Meniň hem size nygmatymy doly bererim ýaly, siz olardan däl, diňe Menden gorkuň!",OK,True
2,Bakara,151,"Biz size özüňizden bolan, size Biziň aýatlarymyzy okaýan, sizi (günälerden) saklaýan, size kitaby we hikmeti tälim berýän, size bilmeýän zatlaryňyzy öwredýän bir pygamber iberdik.",OK,True
2,Bakara,152,"Bes, siz Meni (ybadat bilen) ýatlaň! Men hem sizi (ýalkaw bilen) ýatlaýyn! Maňa şükür ediň! Meni inkär etmäň!",OK,True
2,Bakara,153,"Eý, iman getirenler! Sabyr we namaz bilen (Alladan) ýardam soraň! Takyk, Alla sabyr edenler bilendir.",OK,True
2,Bakara,154,"Siz Allanyň ýolunda öldürilenlere «ölüler» diýmäň! Tersine, olar diridirler, emma siz (olaryň ýaşaýşyny) duýmarsyňyz.",OK,True
2,Bakara,155,"Kasam bolsun! Elbetde, Biz sizi gorky-howp, açlyk, emlägiňize, janyňyza we hasyllaryňyza nogsanlyk ýetirmek (garyplyk) arkaly synag edýäris. Sabyr edenleri söýünjile!",OK,True
2,Bakara,156,"Ol sabyr edenleriň (başyna) bir kynçylyk gelende: «Takyk, biz Allanyň (bendeleri) we biz, elbetde, Oňa gaýdyp bararys» diýerler.",OK,True
2,Bakara,157,"Ine, olara, özleriniň Perwerdigäri tarapyndan ýalkaw we rahmet bardyr. Olar dogry ýolda bolanlaryň hut özleridir.",OK,True
2,Bakara,158,"Takyk, Safa bilen Merwe (depeleri) Allanyň goýan alamatlarydyr. Kim (Allanyň) öýüne haj we umra (zyýaratyny) etse, olaryň ikisini togap etmeginde (arasynda ylgamagynda) günä ýokdur. Kim öz islegi bilen haýyrly iş etse, elbetde, Alla şükür edijidir (edilen amalyň sogabyny doly berýändir we) bilýändir.",OK,True
2,Bakara,159,"Takyk, Biziň inderen äşgär delillerimizi we kitapda ynsanlara anyk görkezenimizden soň dogry ýolumyzy gizleýänleri Allanyň (näletleýşi ýaly) ähli näletleýjiler hem olary näletlärler.",OK,True
2,Bakara,160,"Emma Men toba edip, özlerini düzedenleriň we (hakykaty äşgär) beýan edenleriň tobalaryny kabul ederin.",OK,True
2,Bakara,161,"(Biziň aýatlarymyzy) inkär edip, kapyr bolup ölenlere Allanyň, perişdeleriň we bütin ynsanlaryň näleti bolsun!",OK,True
2,Bakara,162,"Olar ömürlik (näletiň-azabyň) içinde (galarlar). Olaryň azaby (hiç haçan) ýeňilleşdirilmez, olara (hiç hili) möhlet (hem) berilmez.",OK,True
2,Bakara,163,"Siziň Hudaýyňyz ýeke-täk Hudaýdyr (Alladyr). Ondan başga (ybadata laýyk) hudaý ýokdur! (Ol) Mähribandyr, Rehim-şepagatlydyr.",OK,True
2,Bakara,164,"Takyk, asmanlaryň we ýeriň ýaradylyşynda, gije bilen gündiziň çalşyp durmagynda, ynsanlaryň hyzmaty üçin deňizde ýüzüp ýören gämilerde, Allanyň asmandan inderip, onuň bilen öli ýeri direlden suwunda, ähli janly-jemendeleri ýeriň ýüzünde ýaýratmagynda, şemallary we asman bilen ýeriň arasyndaky (Hakyň) emrine tabyn bulutlaryň ýöremeginde akylyny ulanýanlar üçin (Allanyň barlygyny we birligini aňladýan) alamatlar bardyr.",OK,True
2,Bakara,165,"Ynsanlardan käbiri Alladan başgalaryny hem Oňa deň tutup, olary, göýä, Allany söýýän ýaly söýýärler. (Emma) iman getirenleriň Alla bolan",OK,True
2,Bakara,166,Şol wagt (Alla şärik goşmakda) tabyn bolnanlar özleriniň yzlaryna tabyn bolanlardan has daşda durandyklaryny (görerler). Olar (iki tarap hem) azaby görendirler we olaryň aralarynda (bar bolan ähli) gatnaşyk kesilendir.,OK,True
2,Bakara,167,"(Pygamberleri inkär edenlere) tabyn bolanlar: «Käşgä, ýene bir gezek (dünýä) gelmek (mümkin bolsady), olaryň bizden daş duruşlary ýaly, biz hem olardan daş durardyk» diýerler. Şeýdip, Alla olaryň eden işlerini özlerine gam-gussa edip görkezer we olar soň (hiç haçan) otdan (dowzahdan) çykyp bilmezler.",OK,True
2,Bakara,168,"Eý, ynsanlar! Siz ýer ýüzündäki halal we arassa zatlardan iýiň! Şeýtanyň ädimleriniň (yzyna) düşmäň! Takyk, ol siziň üçin äşgär duşmandyr.",OK,True
2,Bakara,169,"Ol (şeýtan) size diňe erbetligi, bozgaklygy we siziň bilmeýän zatlaryňyzy Alla garşy aýtmagyňyzy emir edýär (isleýär).",OK,True
2,Bakara,170,"Olara (kapyrlara): «Siz Allanyň inderen zadyna tabyn boluň!» diýlende, olar: «Ýok! Biz ata-babalarymyzdan gören (zadymyza) tabyn bolarys» diýdiler. Eger olaryň ata-babalary hiç zada akyl ýetirip bilmän, dogry ýoly tapyp hem bilmän geçen bolsalar (onda hem olara tabyn boljaklarmyka)?",OK,True
2,Bakara,171,"Ol kapyrlaryň mysaly, göýä gykylykdan we seslenişden başga zat eşitmeýän mallara seslenýän (çopanyň) ýagdaýy ýalydyr. (Sebäbi) olar (kapyrlar) kerdirler, laldyrlar we kördürler. Olar hiç zada düşünmezler.",OK,True
2,Bakara,172,"Eý, iman getirenler! Biziň size rysgal edip beren zatlarymyzdan iýiň we eger diňe ýalňyz Alla ybadat edýän bolsaňyz, Oňa şükür ediň!",OK,True
2,Bakara,173,"Alla size maslygy (haram ölen maly), damak gany, doňuz etini we Alladan başgasynyň adyna (damagy) çalnan (malyň etini) haram etdi. Emma kim kyn ýagdaýda galyp, özgäniň hakyny iýmezden we çäkden geçmezden (bulardan az mukdarda iýse welin) günä ýokdur. Takyk, Alla Bagyşlaýjydyr, Rehim-şepagatlydyr.",OK,True
2,Bakara,174,"Takyk, Allanyň inderen kitabyndaky (ahyrzaman pygamberiniň häsiýetleri ýaly) bir zady gizläp, ony sähelçe (dünýewi) baha (bähbide) satyn alanlaryň garynlaryndaky iýip-içýän zatlary otdan başga zat däldir. Kyýamat",OK,True
2,Bakara,175,"Ine, olar, dogry ýola derek azgynçylygy, ýalkawyň deregine azaby satyn alanlardyr. Olary (dowzah) oduna sabyrly eden zat nämekä?",OK,True
2,Bakara,176,"Bu (azap) Allanyň kitaby (boş ýere däl-de), hak (we hikmet) bilen inderenligi (sebäplidir). Emma kitap (meselesinde) çaprazlyga düşenler, elbetde, (hakykatdan) daş bolan düşünişmezligiň içindedirler.",OK,True
2,Bakara,177,"Ýagşylyk (takwalyk) diňe siziň ýüzüňizi (namazda) Gündogar we Günbatar tarapa öwürmegiňiz däldir. (Hakyky) ýagşylyk (takwalyk) Alla, ahyret gününe, perişdelere, kitaba, pygamberlere ynanyp, (Allanyň) razyçylygy üçin ýakyn dogangaryndaşlaryna, ýetimlere, misginlere, ýolda galanlara, dilegçilere we (gullardan we ýesirlikden) boýunlaryny (azat etmekçi bolýanlara) öz gowy görýän zadyndan berip, namazy berjaý edip, zekat berýän, ylalaşan ähti-peýmanyna wepaly, kynçylykda, hassalykda we söweş gyzyşan wagtynda sabyr edenleriňkidir. Ine, olar, dogruçyl bolanlardyr we olar takwalaryň hut",OK,True
2,Bakara,178,"Eý, iman getirenler! Ölüm (meselesinde) size kasas (ar almak) ýazyldy. Azat adama azat adam, gula gul, aýala aýal kasasy bardyr. Emma (öldüren) kişi (öldürileniň) dogany (hossary) tarapyndan bir zadyň (hunuň) dereginde bagyşlansa, onda (bu meselede gelnen) ylalaşyga laýyklykda (ylalaşylan oňyn çözgüde) tabyn bolmak (iň gowusydyr). Bu ýagdaýda (öldüren) oňa (kesgitlenen huny) gowulyk bilen tölemelidir. Bu Perwerdigäriňiz tarapyndan bir ýeňillikdir we rahmetdir. Kim mundan soň bu bellenilen çäkden aşsa, onuň üçin jebir-jepaly azap bardyr.",OK,True
2,Bakara,179,"Eý, akyl eýeleri! Kasasyň (ýöredilmeginde) siziň üçin (asuda) ýaşaýyş bardyr! Bu siziň (kasasdan) gorkmagyňyz (we beýle işlere baş goşmazlygyňyz) üçindir.",OK,True
2,Bakara,180,"Siziň biriňiziň başyňyza ölüm gelen wagty, eger peýdasy degjek bolsa, eneata, ýakyn dogan-garyndaşa (dine) laýyk görnüşde (mirasyny bölmek barada) wesýet etmegi takwalar (Alladan heder edýänler) üçin borçdur.",OK,True
2,Bakara,181,"Bes, kim (wesýeti) eşidenden soň ony üýtgetse (wesýet edýäniň edişi ýaly etmese), günäsi ony üýtgedenlere (degişli) bolar. Takyk, Alla (ähli zady) eşidýändir, bilýändir.",OK,True
2,Bakara,182,"Kim wesýet edijiniň (nähaklyga) meýil etmeginden ýa-da günä sebäp bolmagyndan (mirasdüşerlere nähaklyk etmeginden) çekinip, (olaryň) aralaryny sazlasa, oňa günä ýokdur. Takyk, Alla Bagyşlaýjydyr, Rehim-şepagatlydyr.",OK,True
2,Bakara,183,"Eý, iman getirenler! (Siziň günä işlerden saklanyp) takwalardan bolmagyňyz üçin, sizden öňkülere parz edilişi ýaly, size hem sanalgy günlerde oraza tutmak parz edildi.",OK,True
